Unnamed: 0,comment,label_id,label_lineage_names,label_name,label_uuid,point_id,point_media_deployment_campaign_key,point_media_deployment_key,point_media_id,point_media_key,point_media_path_best,point_pose_alt,point_pose_dep,point_pose_lat,point_pose_lon,point_pose_timestamp,point_x,point_y,tag_names,updated_at
770,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035322,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537304,PR_20100604_235453_488_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235453_488_LC16.jpg,2.255,26.370933,-43.13701875,148.00451389,2010-06-04 23:54:53,0.8333333333333334,0.8333333333333334,,2021-03-31 01:41:37.471978
781,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035195,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536946,PR_20100604_234855_448_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234855_448_LC16.jpg,2.23,25.225611,-43.1371125,148.00449375,2010-06-04 23:48:55,0.5,0.5,,2021-03-30 01:09:15.921916
782,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035196,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536946,PR_20100604_234855_448_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234855_448_LC16.jpg,2.23,25.225611,-43.1371125,148.00449375,2010-06-04 23:48:55,0.1666666666666666,0.8333333333333334,,2021-03-30 01:09:18.739970
783,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035242,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537122,PR_20100604_235151_481_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235151_481_LC16.jpg,2.235,25.843932,-43.13706319,148.00450208,2010-06-04 23:51:51,0.8333333333333334,0.8333333333333334,,2021-03-30 01:10:11.426914
784,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035299,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537264,PR_20100604_235413_476_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235413_476_LC16.jpg,2.223,24.309105,-43.13714097,148.00460556,2010-06-04 23:54:13,0.8333333333333334,0.1666666666666666,,2021-03-30 01:11:25.185427
785,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035301,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537264,PR_20100604_235413_476_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235413_476_LC16.jpg,2.223,24.309105,-43.13714097,148.00460556,2010-06-04 23:54:13,0.1666666666666666,0.8333333333333334,,2021-03-30 01:11:32.549095
786,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035387,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537502,PR_20100604_235811_523_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235811_523_LC16.jpg,2.212,24.885362,-43.13663472,148.00534236,2010-06-04 23:58:11,0.8333333333333334,0.8333333333333334,,2021-03-30 01:15:20.530327
788,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035383,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537502,PR_20100604_235811_523_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235811_523_LC16.jpg,2.212,24.885362,-43.13663472,148.00534236,2010-06-04 23:58:11,0.1666666666666666,0.1666666666666666,,2021-03-30 01:15:26.080886
801,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035240,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537122,PR_20100604_235151_481_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235151_481_LC16.jpg,2.235,25.843932,-43.13706319,148.00450208,2010-06-04 23:51:51,0.5,0.5,,2021-03-30 05:51:48.080438
810,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035213,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537026,PR_20100604_235015_457_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235015_457_LC16.jpg,2.21,24.798152,-43.13716319,148.00456458,2010-06-04 23:50:15,0.1666666666666666,0.1666666666666666,,2021-03-30 01:09:33.996168
812,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035449,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538273,PR_20100605_001102_592_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001102_592_LC16.jpg,2.283,23.495192000000003,-43.13649653,148.00561597,2010-06-05 00:11:02,0.8333333333333334,0.1666666666666666,,2021-03-30 01:55:13.109881
814,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035452,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538273,PR_20100605_001102_592_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001102_592_LC16.jpg,2.283,23.495192000000003,-43.13649653,148.00561597,2010-06-05 00:11:02,0.8333333333333334,0.8333333333333334,,2021-03-30 01:55:18.548880
816,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035473,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538490,PR_20100605_001439_632_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001439_632_LC16.jpg,2.24,22.55522,-43.13652083,148.00570069,2010-06-05 00:14:39,0.1666666666666666,0.1666666666666666,,2021-03-30 01:59:20.739345
817,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035474,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538490,PR_20100605_001439_632_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001439_632_LC16.jpg,2.24,22.55522,-43.13652083,148.00570069,2010-06-05 00:14:39,0.8333333333333334,0.1666666666666666,,2021-03-30 01:59:23.651951
818,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035475,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538490,PR_20100605_001439_632_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001439_632_LC16.jpg,2.24,22.55522,-43.13652083,148.00570069,2010-06-05 00:14:39,0.5,0.5,,2021-03-30 01:59:26.574718
821,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035483,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538627,PR_20100605_001656_655_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001656_655_LC16.jpg,2.243,22.595187,-43.13650208,148.00569444,2010-06-05 00:16:56,0.1666666666666666,0.1666666666666666,,2021-03-30 02:00:07.096946
838,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035221,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537028,PR_20100604_235017_484_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235017_484_LC16.jpg,2.188,24.632325,-43.13716944,148.00457083,2010-06-04 23:50:17,0.1666666666666666,0.8333333333333334,,2021-03-30 01:09:40.444609
839,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035247,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537134,PR_20100604_235203_481_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235203_481_LC16.jpg,2.17,26.670576,-43.13703542,148.00448333,2010-06-04 23:52:03,0.8333333333333334,0.8333333333333334,,2021-03-30 01:10:15.696945
840,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035252,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537138,PR_20100604_235207_469_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235207_469_LC16.jpg,1.97,26.895629,-43.13703611,148.00448542,2010-06-04 23:52:07,0.8333333333333334,0.8333333333333334,,2021-03-30 01:10:23.450825
841,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035248,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537138,PR_20100604_235207_469_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235207_469_LC16.jpg,1.97,26.895629,-43.13703611,148.00448542,2010-06-04 23:52:07,0.1666666666666666,0.1666666666666666,,2021-03-30 01:10:27.163745
842,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035294,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537254,PR_20100604_235403_522_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235403_522_LC16.jpg,2.03,23.769976,-43.137175,148.00463542,2010-06-04 23:54:03,0.8333333333333334,0.1666666666666666,,2021-03-30 01:11:12.741829
843,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035303,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537280,PR_20100604_235429_478_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235429_478_LC16.jpg,2.14,25.688797,-43.13708472,148.00455972,2010-06-04 23:54:29,0.1666666666666666,0.1666666666666666,,2021-03-30 01:12:56.325026
844,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035493,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538666,PR_20100605_001735_639_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001735_639_LC16.jpg,2.288,22.700373000000003,-43.13650347,148.00571389,2010-06-05 00:17:35,0.1666666666666666,0.1666666666666666,,2021-03-30 02:01:18.361778
845,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035495,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538666,PR_20100605_001735_639_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001735_639_LC16.jpg,2.288,22.700373000000003,-43.13650347,148.00571389,2010-06-05 00:17:35,0.5,0.5,,2021-03-30 02:01:20.529454
871,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035293,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537254,PR_20100604_235403_522_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235403_522_LC16.jpg,2.03,23.769976,-43.137175,148.00463542,2010-06-04 23:54:03,0.1666666666666666,0.1666666666666666,,2021-03-30 05:52:55.493853
880,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035124,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536744,PR_20100604_234533_418_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234533_418_LC16.jpg,1.778,23.700267,-43.137225,148.00457083,2010-06-04 23:45:33,0.8333333333333334,0.1666666666666666,,2021-03-30 01:06:59.165147
882,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035134,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536761,PR_20100604_234550_424_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234550_424_LC16.jpg,2.04,24.725168,-43.13716736,148.00451458,2010-06-04 23:45:50,0.8333333333333334,0.1666666666666666,,2021-03-30 01:07:12.181824
883,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035133,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536761,PR_20100604_234550_424_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234550_424_LC16.jpg,2.04,24.725168,-43.13716736,148.00451458,2010-06-04 23:45:50,0.1666666666666666,0.1666666666666666,,2021-03-30 01:07:22.324978
884,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035154,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536785,PR_20100604_234614_437_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234614_437_LC16.jpg,2.28,26.660064,-43.13707917,148.00443611,2010-06-04 23:46:14,0.8333333333333334,0.1666666666666666,,2021-03-30 01:08:03.059763
885,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035284,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537231,PR_20100604_235340_527_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235340_527_LC16.jpg,2.015,23.408954,-43.13722917,148.004675,2010-06-04 23:53:40,0.8333333333333334,0.1666666666666666,,2021-03-30 01:10:57.261576
886,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035287,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537231,PR_20100604_235340_527_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235340_527_LC16.jpg,2.015,23.408954,-43.13722917,148.004675,2010-06-04 23:53:40,0.8333333333333334,0.8333333333333334,,2021-03-30 01:10:59.430903
887,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035336,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537331,PR_20100604_235520_512_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235520_512_LC16.jpg,2.28,26.415056,-43.13698472,148.00460764,2010-06-04 23:55:20,0.1666666666666666,0.8333333333333334,,2021-03-30 01:13:56.865534
888,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035337,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537331,PR_20100604_235520_512_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235520_512_LC16.jpg,2.28,26.415056,-43.13698472,148.00460764,2010-06-04 23:55:20,0.8333333333333334,0.8333333333333334,,2021-03-30 01:13:59.396848
889,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035410,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537584,PR_20100604_235933_512_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235933_512_LC16.jpg,2.275,23.245041,-43.13658264,148.00559514,2010-06-04 23:59:33,0.5,0.5,,2021-03-30 01:19:27.254342
891,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035437,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538117,PR_20100605_000826_612_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_000826_612_LC16.jpg,1.8,23.573607,-43.13652639,148.00563472,2010-06-05 00:08:26,0.8333333333333334,0.8333333333333334,,2021-03-30 01:20:14.493462
892,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035433,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538117,PR_20100605_000826_612_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_000826_612_LC16.jpg,1.8,23.573607,-43.13652639,148.00563472,2010-06-05 00:08:26,0.1666666666666666,0.1666666666666666,,2021-03-30 01:20:26.072200
893,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035436,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538117,PR_20100605_000826_612_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_000826_612_LC16.jpg,1.8,23.573607,-43.13652639,148.00563472,2010-06-05 00:08:26,0.1666666666666666,0.8333333333333334,,2021-03-30 01:20:20.465352
895,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035435,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538117,PR_20100605_000826_612_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_000826_612_LC16.jpg,1.8,23.573607,-43.13652639,148.00563472,2010-06-05 00:08:26,0.5,0.5,,2021-03-30 01:54:25.529851
896,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035458,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538298,PR_20100605_001127_597_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_001127_597_LC16.jpg,1.933,23.62595,-43.13650833,148.00564444,2010-06-05 00:11:27,0.1666666666666666,0.1666666666666666,,2021-03-30 01:55:53.352290
928,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035122,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536736,PR_20100604_234525_426_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234525_426_LC16.jpg,2.178,23.152605,-43.13724931,148.00459514,2010-06-04 23:45:25,0.8333333333333334,0.8333333333333334,,2021-03-30 01:06:54.121390
929,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035161,Tasmania201006,r20100604_230524_lanterns_14_shallow,2536797,PR_20100604_234626_441_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_234626_441_LC16.jpg,2.132,27.27458,-43.13706319,148.00442361,2010-06-04 23:46:26,0.1666666666666666,0.8333333333333334,,2021-03-30 01:08:11.648754
931,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035326,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537305,PR_20100604_235454_494_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235454_494_LC16.jpg,2.28,26.401798,-43.13701806,148.00451458,2010-06-04 23:54:54,0.1666666666666666,0.8333333333333334,,2021-03-30 01:13:47.998717
932,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035353,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537415,PR_20100604_235644_516_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235644_516_LC16.jpg,2.147,25.750722,-43.13681806,148.00495764,2010-06-04 23:56:44,0.1666666666666666,0.1666666666666666,,2021-03-30 01:14:19.940299
933,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035357,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537415,PR_20100604_235644_516_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235644_516_LC16.jpg,2.147,25.750722,-43.13681806,148.00495764,2010-06-04 23:56:44,0.8333333333333334,0.8333333333333334,,2021-03-30 01:14:22.401340
934,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035354,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537415,PR_20100604_235644_516_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235644_516_LC16.jpg,2.147,25.750722,-43.13681806,148.00495764,2010-06-04 23:56:44,0.8333333333333334,0.1666666666666666,,2021-03-30 01:14:26.567025
935,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035402,Tasmania201006,r20100604_230524_lanterns_14_shallow,2537543,PR_20100604_235852_530_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_235852_530_LC16.jpg,1.91,24.79274,-43.13655833,148.00551111,2010-06-04 23:58:52,0.8333333333333334,0.8333333333333334,,2021-03-30 01:19:10.524136
